enrollment_id,student_id,course_id,enrollment_date,grade
2936,4698,6702,2023-01-13,B
2937,6636,2248,2023-11-04,B
2938,5535,7958,2023-08-28,A
2939,691,7306,2023-07-13,A
2940,8475,1266,2023-11-20,A
2941,890,2287,2023-02-06,B
2942,8559,1877,2023-08-09,A
2943,3440,8458,2023-10-12,A
2944,6459,8873,2023-06-23,B
2945,6675,8385,2023-10-14,A
2946,6074,7301,2023-02-23,B
2947,2713,5028,2023-04-11,B
2948,8573,3121,2022-12-27,A
2949,652,3074,2023-08-20,B
2950,8965,1302,2023-01-06,A
2951,2010,7534,2023-10-24,B
2952,3057,8501,2023-08-23,A
2953,5803,5533,2023-12-13,A
2954,2596,8965,2023-04-10,B
2955,339,6824,2023-08-31,B
2956,5885,4311,2023-08-02,B
2957,1117,5896,2023-05-13,A
2958,6374,3014,2023-05-19,A
2959,5671,6243,2023-07-22,A
2960,8802,7164,2023-01-13,B
2961,9664,1572,2023-02-02,B
2962,1496,8621,2023-02-11,B
2963,271,9681,2023-03-21,B
2964,1751,2045,2023-06-24,B
2965,8656,7138,2023-01-02,B
2966,6864,2695,2023-09-08,B
2967,3019,6094,2023-11-01,B
2968,9595,1680,2023-01-06,A
2969,6303,2429,2023-08-27,B
2970,4686,6798,2022-12-25,B
2971,6551,4942,2023-06-21,A
2972,7150,4352,2023-12-11,B
2973,1588,2423,2023-03-29,B
2974,5375,8417,2023-05-19,A
2975,4867,685,2023-02-03,A
2976,3856,3080,2023-08-05,B
2977,8151,961,2023-12-10,B
2978,3286,9828,2023-01-18,B
2979,6743,2964,2023-07-08,A
2980,6547,541,2023-09-02,A
2981,9249,5183,2023-02-27,B
2982,1913,3719,2023-09-09,A
2983,6984,5595,2023-04-10,B
2984,570,7867,2023-03-19,A
2985,9747,5162,2023-04-27,B
2986,7047,3185,2023-07-01,A
2987,7470,4257,2023-02-02,A
2988,1350,1968,2023-05-25,A
2989,7877,235,2023-03-22,B
2990,2443,1168,2023-02-15,B
2991,9753,1588,2023-02-09,B
2992,7180,9963,2023-02-23,A
2993,2620,8631,2023-06-12,A
2994,7032,3407,2023-05-20,B
2995,9552,9339,2023-03-04,A
2996,6772,7325,2023-05-06,B
2997,8925,5914,2023-09-12,B
2998,2745,5047,2023-04-11,B
2999,8336,2076,2023-06-10,A
3000,6969,3001,2023-07-26,A
3001,5121,1156,2023-12-07,B
3002,1841,3347,2023-11-08,B
3003,6473,4295,2023-10-08,B
3004,866,2105,2023-03-08,A
3005,2751,3841,2023-11-18,A
3006,3278,6715,2023-08-08,B
3007,1532,2008,2023-06-07,A
3008,9643,4627,2023-07-22,B
3009,3191,4464,2023-09-13,A
3010,3461,6282,2023-11-15,B
3011,8388,3057,2023-12-18,A
3012,6762,9537,2023-03-27,B
3013,9727,3481,2023-02-25,A
3014,8662,1311,2023-12-02,B
3015,2879,7642,2023-01-07,A
3016,5930,4863,2023-04-28,B
3017,577,8796,2023-10-02,A
3018,7490,2910,2023-10-08,A
3019,2080,5409,2023-11-23,B
3020,6545,9350,2023-04-07,B
3021,6285,8844,2023-06-10,A
3022,5374,5986,2023-08-05,A
3023,4024,6848,2023-10-04,A
3024,4930,3794,2023-07-23,B
3025,5043,6666,2023-02-26,A
3026,400,9000,2023-08-06,A
3027,8619,7078,2023-01-08,B
3028,3611,8725,2023-09-12,B
3029,496,9159,2023-07-18,A
3030,7349,4585,2023-11-21,A
3031,496,606,2023-10-27,B
3032,4821,6435,2023-03-16,B
3033,3112,7813,2023-01-01,B
3034,6842,8592,2023-09-25,B
3035,4648,4069,2023-05-03,B
3036,9782,9518,2023-02-25,A
3037,8624,5101,2023-01-05,A
3038,5420,8508,2023-05-07,B
3039,505,4919,2023-09-01,A
3040,3996,8034,2023-02-27,B
3041,9512,7122,2023-04-08,A
3042,8786,1926,2023-08-25,A
3043,3076,3647,2023-01-28,A
3044,3409,4788,2023-08-09,A
3045,9835,6592,2023-08-18,B
3046,7128,3143,2023-07-17,A
3047,8112,3900,2023-06-17,A
3048,5078,3047,2023-12-22,A
3049,4374,9238,2023-09-02,B
3050,8919,1721,2023-10-16,A
3051,4813,1850,2023-06-30,B
3052,8148,5184,2023-10-30,A
3053,4736,8178,2023-04-23,B
3054,4339,5061,2023-09-30,B
3055,4463,3515,2023-07-23,A
3056,9358,5638,2023-12-18,A
3057,8028,9109,2023-10-30,B
3058,5506,7594,2023-10-31,A
3059,8028,6710,2023-01-11,B
3060,7582,6323,2023-02-02,B
3061,287,5296,2023-05-31,A
3062,4138,4094,2023-03-03,B
3063,5835,5171,2023-02-21,B
3064,6111,1859,2023-11-17,B
3065,3258,8606,2023-08-26,A
3066,2478,1046,2023-03-13,B
3067,5830,1617,2023-12-01,B
3068,8862,9916,2023-09-04,B
3069,7143,36,2023-02-06,A
3070,1974,8934,2023-02-06,B
3071,8391,1180,2023-11-26,A
3072,8210,824,2023-01-10,A
3073,6363,6919,2023-06-05,B
3074,7345,6405,2022-12-23,A
3075,3721,6387,2023-11-24,A
3076,1186,1825,2023-06-02,A
3077,5153,8646,2023-03-14,A
3078,1262,7566,2023-07-28,B
3079,5414,4545,2023-04-30,B
3080,4468,5987,2023-04-28,A
3081,3843,5157,2023-07-20,B
3082,6209,3664,2023-01-03,B
3083,8296,9052,2023-12-09,A
3084,2427,8004,2023-09-13,B
3085,224,2052,2023-01-06,A
3086,180,5531,2023-04-07,B
3087,3507,628,2023-09-18,A
3088,8185,7302,2023-10-12,B
3089,3403,3458,2023-04-08,B
3090,3921,4505,2023-11-25,A
3091,9144,4863,2023-04-15,B
3092,8502,3019,2023-01-07,B
3093,5583,1311,2022-12-30,B
3094,6102,5193,2023-03-18,A
3095,627,4970,2023-09-05,B
3096,722,3837,2023-04-10,A
3097,6862,3559,2023-04-03,B
3098,5182,9825,2023-08-14,B
3099,1392,1679,2023-07-21,B
3100,7650,61,2023-03-29,B
3101,934,4865,2023-10-28,A
3102,569,3756,2023-04-08,A
3103,9314,4246,2023-08-25,A
3104,8587,1868,2023-08-14,A
3105,735,6790,2023-10-20,B
3106,6530,7592,2023-02-20,B
3107,243,4002,2023-01-18,A
3108,4171,7642,2023-05-29,B
3109,732,6964,2023-09-18,A
3110,3255,9599,2023-02-25,A
3111,7085,8357,2023-12-03,B
3112,6273,8650,2023-07-14,B
3113,7680,9820,2023-05-15,A
3114,6037,7653,2023-12-17,B
3115,8568,9422,2023-11-01,B
3116,9613,1764,2022-12-23,A
3117,3120,1759,2023-01-12,A
3118,1239,464,2023-02-12,A
3119,2301,6639,2023-05-07,A
3120,8823,9497,2023-11-16,B
3121,9830,9429,2023-03-18,B
3122,6927,4704,2023-09-14,B
3123,9669,9613,2023-01-26,B
3124,5074,6019,2023-06-28,B
3125,6940,5764,2023-03-06,A
3126,9465,9254,2023-03-10,A
3127,4358,7005,2023-10-12,B
3128,7863,3084,2023-10-17,B
3129,4025,411,2022-12-23,B
3130,3379,905,2023-07-15,B
3131,2975,7187,2023-04-11,A
3132,6460,1799,2023-01-05,A
3133,4584,4859,2023-12-03,B
3134,9057,873,2023-04-04,A
3135,5140,5667,2023-09-07,B
3136,9116,2863,2023-04-12,B
3137,304,2797,2023-09-01,B
3138,5689,7498,2023-12-07,B
3139,6751,4949,2023-07-12,B
3140,4608,189,2023-04-07,B
3141,3737,3631,2023-04-13,A
3142,8326,133,2023-05-29,B
3143,3097,1392,2023-03-18,A
3144,7839,6686,2022-12-26,B
3145,7798,467,2023-01-30,A
3146,9669,8449,2023-08-26,A
3147,4551,192,2023-03-31,B
3148,7808,1208,2023-09-18,B
3149,9409,8692,2023-06-14,A
3150,4750,3481,2023-08-29,B
3151,7147,9769,2023-03-27,B
3152,6391,8789,2023-07-01,B
3153,3107,3085,2023-05-14,A
3154,7997,6201,2023-04-11,B
3155,1237,6820,2023-12-08,A
3156,6256,6827,2023-06-10,B
3157,5621,9074,2023-02-15,B
3158,1045,9284,2023-08-25,B
3159,3032,9425,2023-03-04,A
3160,5244,620,2023-03-28,A
3161,2841,9233,2023-03-19,A
3162,9607,6515,2023-08-08,B
3163,4854,6602,2023-02-17,A
3164,6753,6512,2023-09-29,A
3165,2957,8867,2023-06-06,A
3166,7177,3744,2023-04-04,A
3167,2005,5879,2023-08-21,B
3168,6213,3250,2023-03-20,B
3169,8662,8415,2023-05-14,B
3170,7745,3117,2023-09-28,A
3171,4928,7452,2023-09-23,A
3172,2657,3235,2023-02-26,A
3173,1973,5914,2023-08-11,A
3174,1567,6324,2023-04-14,B
3175,7368,9964,2023-03-16,B
3176,303,5440,2023-05-07,B
3177,6802,8603,2023-09-18,B
3178,8321,9920,2023-07-06,A
3179,3181,5651,2023-02-08,B
3180,6860,4504,2023-10-13,B
3181,5101,6953,2023-01-11,B
3182,3849,9904,2023-03-06,A
3183,6875,3893,2023-02-03,A
3184,6124,3031,2023-04-19,A
3185,3704,4094,2023-01-15,A
3186,4417,8593,2023-01-02,A
3187,4795,5615,2023-08-10,A
3188,6948,9928,2023-02-05,A
3189,4561,236,2023-03-24,B
3190,1424,6766,2023-01-08,B
3191,8788,1463,2023-11-18,A
3192,8935,3606,2023-11-08,B
3193,2835,8270,2023-09-10,B
3194,8561,4544,2023-04-10,A
3195,6674,8697,2023-08-18,A
3196,5707,4880,2023-04-01,A
3197,6888,9209,2023-06-09,B
3198,248,3404,2023-05-07,A
3199,7028,1622,2023-04-10,A
3200,219,316,2023-11-19,A
3201,5606,7001,2023-02-27,B
3202,5036,5426,2023-10-10,A
3203,3065,3847,2023-12-21,B
3204,3189,9959,2023-12-14,A
3205,5601,4234,2023-07-16,B
3206,2607,5605,2023-12-15,A
3207,435,9545,2023-05-02,A
3208,8006,9676,2023-07-16,A
3209,799,5667,2023-05-20,A
3210,5580,9868,2023-09-19,A
3211,9177,5696,2023-11-18,B
3212,5478,4389,2023-06-04,A
3213,5426,3953,2023-08-17,B
3214,7385,219,2023-01-30,A
3215,3369,4734,2023-08-14,A
3216,7382,6067,2023-02-27,A
3217,9126,7414,2023-01-03,B
3218,2035,1505,2023-11-01,A
3219,8652,5511,2023-10-25,A
3220,2508,8157,2023-08-26,A
3221,9372,1368,2023-02-07,B
3222,1393,8426,2023-03-07,A
3223,8557,9337,2023-11-16,B
3224,2245,50,2023-08-16,B
3225,6598,700,2023-08-09,B
3226,1054,5962,2023-04-24,B
3227,6841,8132,2023-12-18,B
3228,993,6124,2023-03-19,B
3229,6280,1872,2023-12-04,B
3230,3339,5758,2023-02-05,B
3231,6620,3336,2023-04-18,A
3232,29,7849,2023-01-22,A
3233,3680,1713,2023-03-23,A
3234,9821,1669,2023-02-01,B
3235,340,3509,2023-04-28,A
3236,902,8223,2023-02-19,B
3237,1665,6188,2023-05-20,A
3238,7930,6195,2023-04-04,B
3239,5076,3408,2023-10-17,B
3240,8676,6919,2023-02-13,A
3241,4649,7039,2023-11-07,B
3242,1834,3827,2023-08-12,B
3243,2474,2351,2023-07-17,A
3244,30,6334,2023-10-26,B
3245,9742,2019,2023-11-21,B
3246,8815,9224,2023-01-03,A
3247,4446,152,2023-03-27,B
3248,967,4895,2023-10-26,A
3249,1251,6667,2023-01-07,B
3250,741,18,2023-03-10,B
3251,2774,6046,2023-10-14,A
3252,1251,2072,2023-04-25,B
3253,4268,886,2023-10-24,B
3254,2444,5830,2023-10-17,A
3255,2542,7909,2023-10-13,B
3256,3627,499,2023-10-25,B
3257,7994,272,2023-03-28,B
3258,8213,2859,2023-01-04,B
3259,9489,8376,2023-08-20,A
3260,9425,1328,2023-02-20,B
3261,4115,7049,2023-09-08,A
3262,8010,27,2023-05-14,A
3263,3880,8085,2023-02-05,B
3264,1935,705,2023-03-16,B
3265,9258,6841,2023-05-02,A
3266,8784,9082,2023-01-26,B
3267,2979,809,2023-06-19,A
3268,198,1678,2023-03-13,A
3269,6384,53,2023-11-12,B
3270,3661,2108,2023-01-08,A
3271,8601,8642,2023-03-27,A
3272,3369,3486,2023-03-30,B
3273,8767,5397,2023-11-28,B
3274,4065,8657,2023-11-13,B
3275,4135,2231,2023-02-06,B
3276,9024,3957,2023-09-15,A
3277,293,6408,2023-11-10,B
3278,9393,7240,2023-03-05,B
3279,7851,4109,2023-04-11,A
3280,2103,2676,2023-04-09,B
3281,5372,4914,2023-02-17,B
3282,2259,8723,2023-04-17,B
3283,9577,3831,2023-12-07,A
3284,1832,7299,2023-11-16,A
3285,2507,3230,2023-02-11,A
3286,1402,6635,2023-01-29,A
3287,7791,4133,2023-03-31,A
3288,8430,9965,2023-07-10,A
3289,280,3068,2023-07-11,A
3290,3021,5187,2023-04-16,B
3291,3359,409,2023-10-12,B
3292,7200,131,2023-01-26,A
3293,7287,1760,2023-04-13,B
3294,6191,2755,2023-06-16,B
3295,3090,2235,2023-10-14,A
3296,8357,3341,2023-10-24,B
3297,5846,4779,2023-05-04,B
3298,8165,8484,2023-03-08,A
3299,7019,2624,2023-10-08,A
3300,6004,2704,2023-06-04,B
3301,640,4897,2023-09-20,B
3302,2976,475,2023-08-19,B
3303,8752,6298,2023-06-14,B
3304,720,1740,2023-04-28,B
3305,7790,6504,2023-01-23,B
3306,3687,9756,2023-03-16,B
3307,3435,9225,2023-05-24,A
3308,9611,3815,2023-12-14,B
3309,8102,1214,2023-10-19,B
3310,550,7247,2023-07-08,A
3311,2154,7224,2023-01-04,B
3312,4079,567,2023-12-01,A
3313,4615,9231,2023-09-29,A
3314,2383,325,2023-07-12,A
3315,3593,3752,2023-03-06,B
3316,9266,408,2023-07-21,B
3317,7162,5881,2023-03-08,A
3318,6008,4180,2023-09-09,A
3319,518,7106,2023-07-30,B
3320,899,8795,2023-11-06,B
3321,6155,784,2023-06-06,A
3322,8216,6336,2023-04-10,B
3323,9575,9481,2023-02-09,A
3324,8694,8633,2023-04-08,B
3325,6298,2962,2023-05-21,A
3326,5735,6585,2023-05-28,B
3327,7025,8614,2023-10-11,A
3328,4720,1174,2023-10-21,B
3329,9947,4693,2023-08-12,A
3330,9354,4633,2023-06-19,A
3331,2718,8779,2023-05-27,A
3332,4603,5917,2023-05-26,A
3333,8352,8347,2023-04-23,B
3334,1709,3497,2023-09-27,A
3335,9459,3369,2023-02-16,A
3336,5801,2277,2023-07-30,A
3337,3442,7977,2023-01-08,A
3338,658,1687,2023-05-01,B
3339,6801,2296,2023-11-13,B
3340,9240,716,2023-05-23,B
3341,8204,9547,2023-08-30,B
3342,5513,6633,2023-04-25,A
3343,6234,1505,2023-02-03,B
3344,1549,8933,2023-12-22,A
3345,6392,2090,2023-11-06,A
3346,6694,3157,2023-05-28,B
3347,8077,3277,2023-10-05,A
3348,8206,8232,2023-04-28,B
3349,388,7936,2023-02-15,B
3350,8324,5294,2023-10-29,A
3351,3532,2846,2023-08-12,B
3352,7250,7359,2023-06-21,A
3353,590,3516,2023-05-24,B
3354,5053,9775,2023-08-09,B
3355,5140,7926,2023-07-22,B
3356,3730,6833,2023-09-05,A
3357,2935,1558,2023-01-28,A
3358,4339,912,2023-10-27,A
3359,294,6512,2023-10-22,B
3360,9196,9444,2023-01-05,B
3361,224,1651,2023-03-21,A
3362,2013,1212,2023-12-22,B
3363,2270,1949,2023-09-06,B
3364,5304,58,2023-07-16,A
3365,5439,2049,2023-08-01,A
3366,5656,7818,2023-10-06,B
3367,9429,5666,2023-12-21,A
3368,5946,85,2023-09-19,A
3369,5656,226,2023-07-24,A
3370,8175,478,2023-03-11,B
3371,5813,5423,2023-01-03,A
3372,1528,1303,2023-10-13,B
3373,2982,7641,2023-01-19,A
3374,9066,5225,2023-01-31,B
3375,7990,3091,2023-10-29,B
3376,6240,6786,2023-06-15,B
3377,2814,7003,2023-04-27,A
3378,9583,2332,2023-09-07,B
3379,9045,2560,2023-05-30,A
3380,6208,9119,2023-04-12,B
3381,6550,274,2023-10-21,B
3382,3709,5226,2023-06-23,B
3383,1607,71,2023-06-04,B
3384,685,1053,2023-08-27,A
3385,4776,5240,2023-10-15,A
3386,2592,2031,2023-09-27,B
3387,1887,2021,2023-07-13,B
3388,7365,8413,2022-12-24,A
3389,3103,1708,2023-01-20,A
3390,7501,4383,2023-01-13,A
3391,1315,4844,2023-12-12,B
3392,3377,6363,2023-10-22,B
3393,1616,78,2023-06-03,B
3394,741,1287,2023-07-22,B
3395,3280,4857,2023-07-13,B
3396,4919,1644,2023-08-18,A
3397,1532,504,2023-03-08,B
3398,6755,9458,2023-04-10,B
3399,2705,3252,2023-02-28,A
3400,411,9148,2023-07-11,B
3401,1913,4307,2023-05-25,B
3402,2867,6186,2023-09-29,A
3403,8385,2707,2023-02-20,A
3404,3754,7433,2023-05-21,B
3405,8383,258,2023-05-12,B
3406,1214,6288,2023-03-13,A
3407,7231,5779,2023-04-04,B
3408,1719,2601,2023-03-11,A
3409,3673,4029,2023-01-23,A
3410,351,1116,2023-07-10,B
3411,2810,6220,2023-09-16,A
3412,5403,2968,2023-02-10,A
3413,5360,4047,2023-07-24,B
3414,702,7609,2023-05-20,B
3415,6530,2038,2023-12-01,B
3416,2649,2572,2023-06-26,B
3417,9516,7024,2023-04-27,A
3418,9253,880,2023-04-24,A
3419,2920,2890,2023-05-29,B
3420,1831,9812,2023-08-14,B
3421,1265,1147,2023-10-13,B
3422,5439,8442,2023-05-21,A
3423,3035,2745,2023-07-07,A
3424,452,7673,2023-04-11,A
3425,9066,9279,2023-01-21,B
3426,3057,901,2023-06-11,A
3427,3882,7473,2023-05-28,B
3428,3718,66,2023-01-22,B
3429,812,7062,2023-09-09,A
3430,7245,6710,2023-10-17,B
3431,9240,9391,2023-01-19,B
3432,2274,7384,2023-12-19,B
3433,1353,1778,2023-06-29,B
3434,9626,1656,2023-01-13,A
3435,1990,3832,2023-08-28,A
3436,2716,205,2023-09-08,A
3437,226,9814,2023-02-19,A
3438,7383,9381,2023-07-02,B
3439,3882,2524,2023-11-17,B
3440,3505,5673,2023-03-11,A
3441,7619,1390,2023-07-26,B
3442,9212,7162,2023-02-27,B
3443,2394,3821,2023-10-13,B
3444,4969,401,2023-04-07,A
3445,131,7799,2023-02-12,B
3446,2265,2481,2023-06-01,A
3447,6161,9014,2023-04-26,B
3448,9660,650,2023-07-20,B
3449,4206,2818,2023-10-30,B
3450,133,3931,2023-01-19,A
3451,4684,9945,2023-05-30,B
3452,5603,2444,2023-06-08,B
3453,2397,2802,2023-04-18,B
3454,8019,3005,2023-11-17,B
3455,6255,3776,2023-12-18,B
3456,5888,1698,2023-11-22,B
3457,2663,6232,2023-08-29,B
3458,6283,9936,2023-11-22,A
3459,9228,3107,2023-03-11,B
3460,6131,841,2023-05-24,B
3461,5226,6534,2023-04-11,B
3462,5826,3047,2023-03-14,B
3463,4946,5797,2023-07-24,A
3464,4327,1568,2023-06-28,B
3465,3343,7964,2022-12-30,B
3466,5987,4714,2023-06-01,A
3467,2665,1629,2023-12-17,B
3468,8881,6802,2023-03-29,B
3469,81,1093,2023-06-15,A
3470,8460,3828,2023-08-07,B
3471,5224,4222,2023-06-07,A
3472,6275,7824,2023-12-12,B
3473,9083,1439,2022-12-25,B
3474,7160,9608,2023-04-27,A
3475,171,8947,2023-07-21,A
3476,8681,593,2023-04-14,A
3477,3408,8532,2023-09-25,B
3478,5584,8187,2023-07-23,B
3479,9211,7000,2023-03-29,B
3480,7005,7566,2023-04-18,A
3481,6414,7958,2023-12-03,B
3482,2640,6632,2023-06-14,B
3483,5792,54,2023-09-08,A
3484,2810,1159,2023-03-29,A
3485,4623,3084,2023-10-27,B
3486,7885,3899,2023-05-23,B
3487,9954,7286,2023-04-27,A
3488,5258,3307,2023-11-25,A
3489,7137,4034,2023-02-06,A
3490,2115,5543,2023-11-02,A
3491,7038,4496,2023-11-03,A
3492,2639,3151,2023-03-11,B
3493,5131,6470,2023-04-13,B
3494,6026,3990,2023-10-15,B
3495,1309,4393,2023-03-04,B
3496,872,3375,2023-07-20,A
3497,3017,1612,2023-01-28,A
3498,3975,9278,2023-07-13,A
3499,9045,1760,2023-10-23,A
3500,217,1958,2023-01-23,B
3501,1679,8937,2023-01-04,A
3502,8154,6513,2023-03-02,A
3503,581,9968,2023-03-02,A
3504,8639,1432,2023-11-07,A
3505,5883,3647,2023-12-01,A
3506,8128,4710,2023-01-22,A
3507,1061,165,2023-03-19,B
3508,5622,4980,2023-03-04,B
3509,2105,4793,2023-03-18,A
3510,6417,462,2023-09-02,A
3511,369,116,2023-01-11,B
3512,6626,2107,2023-11-29,B
3513,2854,3374,2023-02-22,A
3514,2175,6613,2023-04-28,A
3515,4681,4822,2023-12-20,B
3516,9146,8122,2023-08-29,A
3517,7925,5160,2023-10-10,A
3518,7128,1718,2023-04-03,A
3519,2784,1276,2023-03-04,B
3520,7481,8463,2022-12-27,A
3521,220,9201,2023-06-11,B
3522,9512,237,2023-09-17,A
3523,4734,6061,2023-05-14,A
3524,3301,9541,2023-03-13,A
3525,8545,1552,2023-10-06,B
3526,3431,9273,2023-05-15,A
3527,4452,4663,2022-12-24,B
3528,9106,8142,2023-08-21,A
3529,2498,4886,2023-04-13,A
3530,9271,6309,2023-08-08,B
3531,7459,8100,2023-03-01,B
3532,7221,7149,2023-07-27,B
3533,2534,5802,2023-11-01,B
3534,3970,930,2023-09-14,A
3535,6314,8851,2023-06-12,A
3536,4102,484,2023-12-18,B
3537,5298,9099,2023-01-06,A
3538,4770,1702,2023-07-22,B
3539,6839,6535,2023-10-05,A
3540,9396,3462,2023-01-24,B
3541,8748,8071,2023-07-26,B
3542,9341,7702,2023-12-05,B
3543,5183,7926,2023-07-27,B
3544,864,4457,2023-01-03,B
3545,6388,6658,2023-07-25,A
3546,865,2381,2023-01-17,B
3547,9086,7221,2023-02-03,A
3548,6336,3953,2023-11-25,A
3549,7274,649,2023-11-01,B
3550,1531,2176,2023-05-07,A
3551,5685,3694,2023-11-01,B
3552,5750,748,2023-04-30,A
3553,1568,7215,2023-11-03,B
3554,1903,3908,2023-08-05,B
3555,5642,5929,2023-09-14,B
3556,840,6804,2023-10-29,B
3557,903,3276,2023-08-11,B
3558,1596,2416,2023-03-31,B
3559,4185,3289,2023-08-03,B
3560,6193,2250,2023-09-16,B
3561,5011,5238,2023-11-10,A
3562,6913,4330,2023-11-19,A
3563,5091,759,2023-02-14,A
3564,6108,9535,2023-01-15,B
3565,2688,8993,2023-04-15,B
3566,6947,2144,2022-12-27,A
3567,5100,6666,2023-03-05,A
3568,6583,2516,2023-09-10,B
3569,4573,3022,2023-11-02,B
3570,5280,2725,2023-03-13,A
3571,361,9578,2023-04-18,B
3572,6036,4310,2023-08-19,A
3573,1015,2274,2023-02-22,A
3574,9005,638,2023-05-11,B
3575,6273,4487,2023-08-13,A
3576,2231,7309,2022-12-28,B
3577,7103,3517,2023-05-07,A
3578,5306,4051,2023-07-17,B
3579,4630,4567,2023-01-30,A
3580,8214,8045,2023-06-02,A
3581,2179,9534,2023-11-11,B
3582,1927,8439,2023-05-02,B
3583,4503,2268,2023-03-12,A
3584,8280,4332,2023-04-18,A
3585,5035,1880,2023-07-19,B
3586,6266,3841,2023-12-08,A
3587,1301,4995,2023-11-13,A
3588,8611,1962,2023-07-30,A
3589,8020,8134,2023-04-25,B
3590,3365,913,2023-07-12,B
3591,4572,4077,2023-04-23,A
3592,5537,4361,2023-06-16,A
3593,8790,5333,2023-12-12,B
3594,6450,5850,2022-12-26,A
3595,78,4520,2023-09-27,B
3596,4270,6528,2022-12-29,B
3597,8257,2644,2023-02-17,A
3598,6173,7955,2023-11-07,A
3599,8341,4437,2023-04-05,A
3600,964,7355,2023-08-03,B
3601,5019,3099,2023-12-06,A
3602,3169,7153,2023-05-08,B
3603,322,2157,2022-12-29,A
3604,3623,269,2023-12-05,A
3605,6403,7320,2023-03-28,A
3606,2784,8946,2023-05-04,B
3607,6087,5306,2023-02-24,B
3608,2272,5116,2023-02-06,B
3609,6046,4826,2023-05-18,B
3610,9485,942,2023-05-08,B
3611,3470,2007,2023-01-05,A
3612,1693,2121,2023-06-04,A
3613,9680,4650,2023-07-22,B
3614,2889,3132,2023-04-11,B
3615,6796,7322,2023-05-09,B
3616,7012,7655,2023-04-02,A
3617,4429,2456,2023-01-28,B
3618,977,2114,2023-03-19,A
3619,6347,6176,2023-10-16,A
3620,7808,7047,2023-10-18,B
3621,4046,6551,2023-11-30,A
3622,5290,6164,2023-06-25,B
3623,6420,3338,2023-03-26,B
3624,3421,5674,2023-03-02,A
3625,3209,5529,2023-03-05,A
3626,3473,6846,2023-08-05,B
3627,1128,105,2023-04-06,B
3628,5541,1523,2023-11-16,A
3629,8941,3557,2023-11-17,A
3630,7830,6717,2023-12-19,A
3631,1293,5521,2023-08-08,A
3632,9169,9634,2023-11-28,A
3633,55,7051,2023-06-20,A
3634,6169,7983,2023-11-01,A
3635,1272,7056,2023-10-30,B
3636,6374,3409,2023-03-08,B
3637,3137,7543,2023-02-22,B
3638,9523,955,2023-05-10,B
3639,2193,6479,2023-05-24,B
3640,706,4643,2023-11-13,A
3641,4439,7560,2023-07-12,B
3642,5194,6786,2023-02-21,A
3643,1884,5259,2023-11-29,B
3644,5288,4108,2023-07-05,A
3645,1227,2983,2023-11-07,B
3646,2396,322,2023-07-14,A
3647,2388,8552,2023-06-01,A
3648,4862,7317,2023-10-11,B
3649,4196,6863,2023-10-20,B
3650,5108,1362,2023-10-29,A
3651,2238,1175,2023-01-22,A
3652,3851,2458,2023-11-26,B
3653,9361,7859,2023-11-08,A
3654,8729,6229,2023-06-24,B
3655,5665,9997,2023-09-04,A
3656,5803,4154,2023-08-22,A
3657,1602,5002,2023-12-15,B
3658,9432,9135,2023-03-28,B
3659,5257,7854,2023-08-17,A
3660,9169,4045,2023-09-14,A
3661,9117,1220,2023-02-06,A
3662,4159,552,2023-12-12,B
3663,7971,561,2023-02-01,A
3664,7144,7435,2023-05-27,B
3665,4734,4500,2023-02-23,B
3666,5016,1138,2023-11-29,B
3667,6986,5588,2023-04-12,B
3668,9781,4468,2023-09-04,A
3669,8933,9909,2023-09-13,A
3670,1751,6764,2023-02-13,A
3671,6944,7136,2023-06-28,A
3672,9673,9830,2023-12-18,A
3673,5418,3601,2023-10-20,B
3674,4533,8792,2023-12-09,B
3675,5990,3711,2023-12-01,A
3676,7184,556,2023-11-08,A
3677,8721,158,2023-07-07,A
3678,9415,9097,2023-04-02,B
3679,2788,7236,2023-03-12,B
3680,3446,5088,2023-06-19,A
3681,5969,9076,2023-03-25,A
3682,8255,872,2023-01-06,B
3683,7965,3779,2023-06-23,A
3684,3258,5341,2023-04-14,B
3685,2339,5818,2023-10-08,A
3686,8342,2972,2022-12-29,A
3687,1778,8121,2023-06-13,A
3688,4144,4743,2023-11-06,A
3689,7112,8982,2023-08-14,A
3690,3815,6359,2023-12-10,A
3691,2336,3645,2023-11-08,B
3692,2070,4921,2023-02-19,B
3693,829,2539,2023-12-15,A
3694,6486,2162,2023-11-03,A
3695,7349,5897,2023-03-26,B
3696,5186,7427,2023-10-26,B
3697,3271,9554,2023-03-07,A
3698,1774,5477,2023-10-08,A
3699,3267,4656,2023-08-18,A
3700,6671,3092,2023-06-07,B
3701,3448,3364,2023-04-30,A
3702,2036,3299,2023-12-08,A
3703,9018,8984,2023-03-10,A
3704,8272,4240,2023-05-04,B
3705,6825,6540,2023-10-02,A
3706,822,9614,2023-06-01,B
3707,9083,7875,2023-10-06,B
3708,8682,2371,2023-05-25,A
3709,2196,5206,2023-01-12,A
3710,9693,3645,2023-01-23,A
3711,6573,8452,2023-09-21,B
3712,9155,3702,2023-11-14,A
3713,7488,5062,2023-09-10,B
3714,6697,6342,2023-10-24,B
3715,461,5117,2023-07-22,B
3716,5653,1312,2023-01-06,A
3717,1544,5509,2023-09-07,B
3718,1479,3260,2023-10-15,B
3719,2118,1961,2023-08-19,A
3720,6522,8484,2023-09-09,B
